7-22-2026 09:08:47-debug: %cImport%c: E:\Cocos\Editors\Creator\3.7.4\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
7-22-2026 10:37:23-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,871c3b6c-7379-419d-bda3-794b239ab90d,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98
7-22-2026 10:37:23-debug: Number of scenes: 1
7-22-2026 10:37:23-debug: run build task Query and organize assets success in 5 ms √7%
7-22-2026 10:37:23-debug: // ---- build task Query and organize assets ---- (5ms)
7-22-2026 10:37:23-debug: // ---- build task Organize scripts ----
7-22-2026 10:37:23-debug: Organize scripts start7%
7-22-2026 10:37:23-debug: Process: heapTotal 272.12MB heapUsed 246.95MB rss 401.96MB
7-22-2026 10:37:23-debug: sort script group...
7-22-2026 10:37:23-debug: Init settings and config start10%
7-22-2026 10:37:23-debug: // ---- build task Organize scripts ---- (1ms)
7-22-2026 10:37:23-debug: Process: heapTotal 272.12MB heapUsed 247.00MB rss 401.96MB
7-22-2026 10:37:23-debug: run build task Organize scripts success in 1 ms √10%
7-22-2026 10:37:23-debug: // ---- build task Init settings and config ----
7-22-2026 10:37:23-debug: builder.tasks.settings.macro does not defined in i18n
7-22-2026 10:37:23-debug: run build task Init settings and config success in 0 ms √11%
7-22-2026 10:37:23-debug: builder.tasks.settings.macro start11%
7-22-2026 10:37:23-debug: // ---- build task builder.tasks.settings.macro ----
7-22-2026 10:37:23-debug: Process: heapTotal 272.12MB heapUsed 247.03MB rss 401.98MB
7-22-2026 10:37:23-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
7-22-2026 10:37:23-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
7-22-2026 10:37:23-debug: // ---- build task Sort some build options to settings.json ----
7-22-2026 10:37:23-debug: Process: heapTotal 272.12MB heapUsed 247.06MB rss 402.00MB
7-22-2026 10:37:23-debug: Sort some build options to settings.json start11%
7-22-2026 10:37:23-debug: // ---- build task Sort some build options to settings.json ---- (6ms)
7-22-2026 10:37:23-debug: run build task Sort some build options to settings.json success in 6 ms √12%
7-22-2026 10:37:23-debug: custom joint texture layouts start12%
7-22-2026 10:37:23-debug: // ---- build task custom joint texture layouts ----
7-22-2026 10:37:23-debug: Process: heapTotal 272.36MB heapUsed 247.33MB rss 402.70MB
7-22-2026 10:37:23-debug: // ---- build task custom joint texture layouts ---- (2ms)
7-22-2026 10:37:23-debug: run build task custom joint texture layouts success in 2 ms √12%
7-22-2026 10:37:23-debug: Process: heapTotal 272.36MB heapUsed 247.36MB rss 402.77MB
7-22-2026 10:37:23-debug: // ---- build task custom joint physics ----
7-22-2026 10:37:23-debug: custom joint physics start12%
7-22-2026 10:37:23-debug: run build task custom joint physics success in 0 ms √13%
7-22-2026 10:37:23-debug: // ---- build task Fill script data to settings ----
7-22-2026 10:37:23-debug: Process: heapTotal 272.36MB heapUsed 247.39MB rss 402.77MB
7-22-2026 10:37:23-debug: Fill script data to settings start13%
7-22-2026 10:37:23-debug: run build task Fill script data to settings success in 0 ms √13%
7-22-2026 10:37:23-debug: Process: heapTotal 272.36MB heapUsed 247.41MB rss 402.77MB
7-22-2026 10:37:23-debug: // ---- build task Fill scene data to settings ----
7-22-2026 10:37:23-debug: Fill scene data to settings start13%
7-22-2026 10:37:23-debug: // ---- build task Fill scene data to settings ---- (1ms)
7-22-2026 10:37:23-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
7-22-2026 10:37:23-debug: run build task Fill scene data to settings success in 1 ms √14%
7-22-2026 10:37:23-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
7-22-2026 10:37:23-debug: Process: heapTotal 272.36MB heapUsed 247.43MB rss 402.83MB
7-22-2026 10:37:23-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
7-22-2026 10:37:23-debug: Generate md5AssetsMap from suffixMap to settings start14%
7-22-2026 10:37:23-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
7-22-2026 10:37:23-debug: options.md5Cache is false.
7-22-2026 10:37:23-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
7-22-2026 10:37:23-debug: Process: heapTotal 272.36MB heapUsed 247.48MB rss 402.84MB
7-22-2026 10:37:23-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
7-22-2026 10:37:23-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
7-22-2026 10:37:31-debug: refresh db internal success
7-22-2026 10:37:31-debug: asset-db:worker-effect-data-processing (139ms)
7-22-2026 10:37:31-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\7.Scripts\Gameplay\MatchAsset\MatchSprite.tsbackground: #aaff85; color: #000;color: #000;
7-22-2026 10:37:31-debug: refresh db assets success
7-22-2026 10:37:31-debug: asset-db:refresh-all-database (214ms)
7-22-2026 10:37:31-debug: Query all assets info in project
7-22-2026 10:37:31-debug: BuildAssetLibrary query-assets with assets 938
7-22-2026 10:37:31-debug: init custom config: keepNodeUuid: false, useCache: true
7-22-2026 10:37:31-debug:   Number of all scripts: 30
7-22-2026 10:37:31-debug:   Number of other assets: 764
7-22-2026 10:37:31-debug: // ---- build task Query asset bundle ----
7-22-2026 10:37:31-debug: Process: heapTotal 273.02MB heapUsed 243.67MB rss 407.36MB
7-22-2026 10:37:31-debug: Query asset bundle start0%
7-22-2026 10:37:31-debug:   Number of all scenes: 1
7-22-2026 10:37:31-debug: // ---- build task Query asset bundle ---- (9ms)
7-22-2026 10:37:31-debug: run build task Query asset bundle success in 9 ms √3%
7-22-2026 10:37:31-debug: Process: heapTotal 273.02MB heapUsed 246.39MB rss 407.33MB
7-22-2026 10:37:31-debug: init bundle assets
7-22-2026 10:37:31-debug: Query and organize assets start3%
7-22-2026 10:37:31-debug: // ---- build task Query and organize assets ----
7-22-2026 10:37:31-debug: Number of scenes: 1
7-22-2026 10:37:31-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,871c3b6c-7379-419d-bda3-794b239ab90d,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98
7-22-2026 10:37:31-debug: run build task Query and organize assets success in 6 ms √7%
7-22-2026 10:37:31-debug: // ---- build task Query and organize assets ---- (6ms)
7-22-2026 10:37:31-debug: Process: heapTotal 273.02MB heapUsed 246.55MB rss 407.33MB
7-22-2026 10:37:31-debug: // ---- build task Organize scripts ----
7-22-2026 10:37:31-debug: Organize scripts start7%
7-22-2026 10:37:31-debug: sort script group...
7-22-2026 10:37:31-debug: run build task Organize scripts success in 1 ms √10%
7-22-2026 10:37:31-debug: // ---- build task Organize scripts ---- (1ms)
7-22-2026 10:37:31-debug: Init settings and config start10%
7-22-2026 10:37:31-debug: Process: heapTotal 273.02MB heapUsed 246.59MB rss 407.33MB
7-22-2026 10:37:31-debug: // ---- build task Init settings and config ----
7-22-2026 10:37:31-debug: // ---- build task Init settings and config ---- (1ms)
7-22-2026 10:37:31-debug: run build task Init settings and config success in 1 ms √11%
7-22-2026 10:37:31-debug: builder.tasks.settings.macro does not defined in i18n
7-22-2026 10:37:31-debug: Process: heapTotal 273.02MB heapUsed 246.63MB rss 407.33MB
7-22-2026 10:37:31-debug: // ---- build task builder.tasks.settings.macro ----
7-22-2026 10:37:31-debug: builder.tasks.settings.macro start11%
7-22-2026 10:37:31-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
7-22-2026 10:37:31-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
7-22-2026 10:37:31-debug: Process: heapTotal 273.02MB heapUsed 246.66MB rss 407.33MB
7-22-2026 10:37:31-debug: Sort some build options to settings.json start11%
7-22-2026 10:37:31-debug: // ---- build task Sort some build options to settings.json ----
7-22-2026 10:37:31-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
7-22-2026 10:37:31-debug: run build task Sort some build options to settings.json success in 3 ms √12%
7-22-2026 10:37:31-debug: // ---- build task custom joint texture layouts ----
7-22-2026 10:37:31-debug: custom joint texture layouts start12%
7-22-2026 10:37:31-debug: Process: heapTotal 273.27MB heapUsed 246.93MB rss 407.96MB
7-22-2026 10:37:31-debug: // ---- build task custom joint texture layouts ---- (2ms)
7-22-2026 10:37:31-debug: run build task custom joint texture layouts success in 2 ms √12%
7-22-2026 10:37:31-debug: custom joint physics start12%
7-22-2026 10:37:31-debug: Process: heapTotal 273.27MB heapUsed 246.96MB rss 407.96MB
7-22-2026 10:37:31-debug: // ---- build task custom joint physics ----
7-22-2026 10:37:31-debug: run build task custom joint physics success in 1 ms √13%
7-22-2026 10:37:31-debug: // ---- build task custom joint physics ---- (1ms)
7-22-2026 10:37:31-debug: // ---- build task Fill script data to settings ----
7-22-2026 10:37:31-debug: Fill script data to settings start13%
7-22-2026 10:37:31-debug: Process: heapTotal 273.27MB heapUsed 246.98MB rss 407.96MB
7-22-2026 10:37:31-debug: // ---- build task Fill script data to settings ---- (1ms)
7-22-2026 10:37:31-debug: run build task Fill script data to settings success in 1 ms √13%
7-22-2026 10:37:31-debug: // ---- build task Fill scene data to settings ----
7-22-2026 10:37:31-debug: Process: heapTotal 273.27MB heapUsed 247.01MB rss 407.96MB
7-22-2026 10:37:31-debug: Fill scene data to settings start13%
7-22-2026 10:37:31-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
7-22-2026 10:37:31-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
7-22-2026 10:37:31-debug: run build task Fill scene data to settings success in 0 ms √14%
7-22-2026 10:37:31-debug: Process: heapTotal 273.27MB heapUsed 247.03MB rss 407.96MB
7-22-2026 10:37:31-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
7-22-2026 10:37:31-debug: Generate md5AssetsMap from suffixMap to settings start14%
7-22-2026 10:37:31-debug: Process: heapTotal 273.27MB heapUsed 247.07MB rss 407.96MB
7-22-2026 10:37:31-debug: options.md5Cache is false.
7-22-2026 10:37:31-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
7-22-2026 10:37:31-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
7-22-2026 10:38:04-debug: refresh db internal success
7-22-2026 10:38:04-debug: asset-db:worker-effect-data-processing (202ms)
7-22-2026 10:38:04-debug: refresh db assets success
7-22-2026 10:38:04-debug: asset-db:refresh-all-database (276ms)
7-22-2026 10:38:34-debug: refresh db internal success
7-22-2026 10:38:34-debug: asset-db:worker-effect-data-processing (154ms)
7-22-2026 10:38:34-debug: refresh db assets success
7-22-2026 10:38:34-debug: asset-db:refresh-all-database (231ms)
7-22-2026 10:39:06-debug: refresh db internal success
7-22-2026 10:39:06-debug: asset-db:worker-effect-data-processing (210ms)
7-22-2026 10:39:06-debug: refresh db assets success
7-22-2026 10:39:06-debug: asset-db:refresh-all-database (292ms)
7-22-2026 10:39:12-debug: refresh db internal success
7-22-2026 10:39:12-debug: asset-db:worker-effect-data-processing (141ms)
7-22-2026 10:39:13-debug: refresh db assets success
7-22-2026 10:39:13-debug: asset-db:refresh-all-database (207ms)
7-22-2026 10:39:33-debug: refresh db internal success
7-22-2026 10:39:34-debug: asset-db:worker-effect-data-processing (148ms)
7-22-2026 10:39:34-debug: refresh db assets success
7-22-2026 10:39:34-debug: asset-db:refresh-all-database (235ms)
7-22-2026 10:40:31-debug: refresh db internal success
7-22-2026 10:40:31-debug: asset-db:worker-effect-data-processing (213ms)
7-22-2026 10:40:31-debug: refresh db assets success
7-22-2026 10:40:31-debug: asset-db:refresh-all-database (283ms)
7-22-2026 10:41:29-debug: refresh db internal success
7-22-2026 10:41:29-debug: asset-db:worker-effect-data-processing (149ms)
7-22-2026 10:41:29-debug: refresh db assets success
7-22-2026 10:41:29-debug: asset-db:refresh-all-database (228ms)
7-22-2026 10:41:36-debug: refresh db internal success
7-22-2026 10:41:36-debug: asset-db:worker-effect-data-processing (179ms)
7-22-2026 10:41:36-debug: refresh db assets success
7-22-2026 10:41:36-debug: asset-db:refresh-all-database (262ms)
7-22-2026 10:41:56-debug: refresh db internal success
7-22-2026 10:41:56-debug: asset-db:worker-effect-data-processing (133ms)
7-22-2026 10:41:56-debug: refresh db assets success
7-22-2026 10:41:56-debug: asset-db:refresh-all-database (224ms)
7-22-2026 10:42:56-debug: refresh db internal success
7-22-2026 10:42:56-debug: asset-db:worker-effect-data-processing (183ms)
7-22-2026 10:42:56-debug: refresh db assets success
7-22-2026 10:42:56-debug: asset-db:refresh-all-database (262ms)
7-22-2026 10:44:38-debug: start refresh asset from C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\6.Scenes\PlayScene.scene...
7-22-2026 10:44:38-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\6.Scenes\PlayScene.scenebackground: #aaff85; color: #000;color: #000;
7-22-2026 10:44:38-debug: refresh asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\6.Scenes success
7-22-2026 10:44:38-debug: Query all assets info in project
7-22-2026 10:44:38-debug: BuildAssetLibrary query-assets with assets 938
7-22-2026 10:44:38-debug: init custom config: keepNodeUuid: false, useCache: true
7-22-2026 10:44:38-debug:   Number of all scenes: 1
7-22-2026 10:44:38-debug:   Number of other assets: 764
7-22-2026 10:44:38-debug:   Number of all scripts: 30
7-22-2026 10:44:38-debug: Process: heapTotal 259.21MB heapUsed 244.47MB rss 393.56MB
7-22-2026 10:44:38-debug: // ---- build task Query asset bundle ----
7-22-2026 10:44:38-debug: Query asset bundle start0%
7-22-2026 10:44:38-debug: // ---- build task Query asset bundle ---- (13ms)
7-22-2026 10:44:38-debug: run build task Query asset bundle success in 13 ms √3%
7-22-2026 10:44:38-debug: Query and organize assets start3%
7-22-2026 10:44:38-debug: // ---- build task Query and organize assets ----
7-22-2026 10:44:38-debug: init bundle assets
7-22-2026 10:44:38-debug: Process: heapTotal 259.21MB heapUsed 244.49MB rss 393.00MB
7-22-2026 10:44:38-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,871c3b6c-7379-419d-bda3-794b239ab90d,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98
7-22-2026 10:44:38-debug: Number of scenes: 1
7-22-2026 10:44:38-debug: // ---- build task Query and organize assets ---- (7ms)
7-22-2026 10:44:38-debug: run build task Query and organize assets success in 7 ms √7%
7-22-2026 10:44:38-debug: // ---- build task Organize scripts ----
7-22-2026 10:44:38-debug: Process: heapTotal 259.21MB heapUsed 244.68MB rss 392.00MB
7-22-2026 10:44:38-debug: Organize scripts start7%
7-22-2026 10:44:38-debug: sort script group...
7-22-2026 10:44:38-debug: Init settings and config start10%
7-22-2026 10:44:38-debug: run build task Organize scripts success in 1 ms √10%
7-22-2026 10:44:38-debug: Process: heapTotal 259.21MB heapUsed 244.72MB rss 392.02MB
7-22-2026 10:44:38-debug: // ---- build task Organize scripts ---- (1ms)
7-22-2026 10:44:38-debug: // ---- build task Init settings and config ----
7-22-2026 10:44:38-debug: builder.tasks.settings.macro does not defined in i18n
7-22-2026 10:44:38-debug: run build task Init settings and config success in 1 ms √11%
7-22-2026 10:44:38-debug: // ---- build task builder.tasks.settings.macro ----
7-22-2026 10:44:38-debug: // ---- build task Init settings and config ---- (1ms)
7-22-2026 10:44:38-debug: builder.tasks.settings.macro start11%
7-22-2026 10:44:38-debug: Process: heapTotal 259.21MB heapUsed 244.75MB rss 392.11MB
7-22-2026 10:44:38-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
7-22-2026 10:44:38-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
7-22-2026 10:44:38-debug: Process: heapTotal 259.21MB heapUsed 244.79MB rss 392.11MB
7-22-2026 10:44:38-debug: Sort some build options to settings.json start11%
7-22-2026 10:44:38-debug: // ---- build task Sort some build options to settings.json ----
7-22-2026 10:44:38-debug: // ---- build task Sort some build options to settings.json ---- (4ms)
7-22-2026 10:44:38-debug: run build task Sort some build options to settings.json success in 4 ms √12%
7-22-2026 10:44:38-debug: // ---- build task custom joint texture layouts ----
7-22-2026 10:44:38-debug: Process: heapTotal 259.46MB heapUsed 245.06MB rss 392.84MB
7-22-2026 10:44:38-debug: custom joint texture layouts start12%
7-22-2026 10:44:38-debug: // ---- build task custom joint texture layouts ---- (10ms)
7-22-2026 10:44:38-debug: run build task custom joint texture layouts success in 10 ms √12%
7-22-2026 10:44:38-debug: custom joint physics start12%
7-22-2026 10:44:38-debug: // ---- build task custom joint physics ----
7-22-2026 10:44:38-debug: Process: heapTotal 263.27MB heapUsed 245.74MB rss 395.41MB
